Ngày,Đóng cửa,Mở,Cao,Thấp,KL,% Thay đổi
2022-07-26,67104.1,67942.9,68036.1,66917.7,1150000.0,-1.23
2022-07-27,67290.5,67104.1,67663.3,66917.7,789500.0,0.28
2022-07-28,67663.3,67570.1,67849.7,67383.7,1220000.0,0.55
2022-07-29,67849.7,67756.5,68595.3,67476.9,2580000.0,0.28
2022-08-01,68502.1,67849.7,68502.1,67290.5,2530000.0,0.96
2022-08-02,68408.9,68408.9,69154.5,67756.5,2600000.0,-0.14
2022-08-03,68408.9,67849.7,68502.1,67570.1,3130000.0,0.0
2022-08-04,68315.7,68408.9,68408.9,67849.7,1720000.0,-0.14
2022-08-05,67663.3,68315.7,68408.9,67663.3,2140000.0,-0.95
2022-08-08,67290.5,67570.1,67570.1,67197.3,2800000.0,-0.55
2022-08-09,67104.1,67290.5,67476.9,67104.1,2130000.0,-0.28
2022-08-10,67570.1,67104.1,67663.3,67104.1,1540000.0,0.69
2022-08-11,66265.3,67663.3,67663.3,65892.5,3880000.0,-1.93
2022-08-12,67010.9,66172.1,67010.9,66172.1,1800000.0,1.13
2022-08-15,66638.1,67104.1,67104.1,66451.7,2530000.0,-0.56
2022-08-16,66917.7,66917.7,67476.9,66824.5,1690000.0,0.42
2022-08-17,67663.3,66917.7,67663.3,66824.5,1320000.0,1.11
2022-08-18,68408.9,67663.3,68595.3,67663.3,4230000.0,1.1
2022-08-19,69061.3,68408.9,69434.1,67942.9,5230000.0,0.95
2022-08-22,68688.5,69061.3,69713.7,68688.5,2070000.0,-0.54
2022-08-23,70645.7,68688.5,70738.9,68595.3,4550000.0,2.85
2022-08-24,72416.5,70645.7,72975.7,70645.7,5440000.0,2.51
2022-08-25,72602.9,72602.9,72975.7,71764.1,2180000.0,0.26
2022-08-26,71670.9,72509.7,72789.3,71018.5,2460000.0,-1.28
2022-08-29,70366.1,70925.3,71111.7,70272.9,3310000.0,-1.82
2022-08-30,70832.1,70366.1,71204.9,70366.1,2230000.0,0.66
2022-08-31,70366.1,70738.9,71204.9,70366.1,1660000.0,-0.66
2022-09-05,72230.1,70366.1,72509.7,70366.1,3170000.0,2.65
2022-09-06,72509.7,72230.1,73628.1,72043.7,2650000.0,0.39
2022-09-07,70552.5,72509.7,72509.7,70552.5,2920000.0,-2.7
2022-09-08,70552.5,70832.1,71298.1,70086.5,1350000.0,0.0
2022-09-09,70738.9,70738.9,71298.1,70366.1,1190000.0,0.26
2022-09-12,70179.7,70832.1,71018.5,70179.7,1390000.0,-0.79
2022-09-13,70552.5,70086.5,70832.1,70086.5,1560000.0,0.53
2022-09-14,68968.1,69806.9,69900.1,68781.7,2040000.0,-2.25
2022-09-15,69434.1,69061.3,70086.5,69061.3,1210000.0,0.68
2022-09-16,70832.1,69620.5,70832.1,69340.9,2310000.0,2.01
2022-09-19,70086.5,70459.3,70552.5,69806.9,1420000.0,-1.05
2022-09-20,70645.7,70179.7,71018.5,70179.7,1140000.0,0.8
2022-09-21,71670.9,70552.5,72323.3,70459.3,2480000.0,1.45
2022-09-22,71670.9,71391.3,71857.3,70832.1,1030000.0,0.0
2022-09-23,71484.5,71764.1,72043.7,71298.1,1400000.0,-0.26
2022-09-26,68968.1,70645.7,71018.5,68688.5,3390000.0,-3.52
2022-09-27,67476.9,69434.1,69806.9,67383.7,2420000.0,-2.16
2022-09-28,66917.7,67104.1,68036.1,66078.9,2150000.0,-0.83
2022-09-29,67756.5,67942.9,68502.1,67290.5,2030000.0,1.25
2022-09-30,67383.7,67010.9,68315.7,67010.9,2350000.0,-0.55
2022-10-03,66172.1,67010.9,67570.1,66172.1,2040000.0,-1.8
2022-10-04,66078.9,66917.7,66917.7,65240.1,1630000.0,-0.14
2022-10-05,66731.3,66172.1,67104.1,66172.1,1490000.0,0.99
2022-10-06,65240.1,66451.7,66544.9,65240.1,1500000.0,-2.23
2022-10-07,65053.7,64587.7,66451.7,61978.1,2690000.0,-0.29
2022-10-10,65706.1,63842.1,66638.1,62816.9,1660000.0,1.0
2022-10-11,65426.5,65706.1,66638.1,64867.3,1720000.0,-0.43
2022-10-12,66731.3,65706.1,66824.5,65333.3,1270000.0,1.99
2022-10-13,68781.7,66172.1,68781.7,65985.7,3170000.0,3.07
2022-10-14,68968.1,68968.1,69434.1,68688.5,1440000.0,0.27
2022-10-17,69061.3,68781.7,69993.3,68688.5,1680000.0,0.14
2022-10-18,71298.1,69900.1,71764.1,69620.5,3140000.0,3.24
2022-10-19,71391.3,70925.3,71577.7,70925.3,1040000.0,0.13
2022-10-20,72230.1,71391.3,72230.1,70645.7,2290000.0,1.17
2022-10-21,71764.1,72230.1,73068.9,71298.1,2100000.0,-0.65
2022-10-24,68968.1,71950.5,71950.5,68968.1,1580000.0,-3.9
2022-10-25,70832.1,69061.3,71577.7,69061.3,1660000.0,2.7
2022-10-26,70832.1,70832.1,71204.9,70459.3,824700.0,0.0
2022-10-27,73162.1,70832.1,73162.1,70832.1,2280000.0,3.29
2022-10-28,72696.1,73162.1,73255.3,72416.5,1440000.0,-0.64
2022-10-31,73162.1,72416.5,73162.1,72043.7,1570000.0,0.64
2022-11-01,74746.5,73162.1,76890.1,73162.1,3180000.0,2.17
2022-11-02,72975.7,74746.5,74839.7,72975.7,1830000.0,-2.37
2022-11-03,74560.1,72696.1,75212.5,72696.1,1280000.0,2.17
2022-11-04,74560.1,74466.9,75492.1,72696.1,2910000.0,0.0
2022-11-07,76610.5,74653.3,76610.5,74560.1,2640000.0,2.75
2022-11-08,76796.9,76610.5,76796.9,74187.3,2300000.0,0.24
2022-11-09,75398.9,76424.1,76610.5,74560.1,2700000.0,-1.82
2022-11-10,73068.9,75398.9,75492.1,71764.1,2640000.0,-3.09
2022-11-11,73068.9,73534.9,74932.9,73068.9,1560000.0,0.0
2022-11-14,73628.1,72696.1,76424.1,70925.3,2600000.0,0.77
2022-11-15,71764.1,73628.1,74000.9,71298.1,2090000.0,-2.53
2022-11-16,69434.1,70366.1,73441.7,68781.7,3540000.0,-3.25
2022-11-17,70832.1,71577.7,72975.7,69993.3,2600000.0,2.01
2022-11-18,71764.1,71764.1,72509.7,70552.5,2230000.0,1.32
2022-11-21,72602.9,71764.1,72602.9,71670.9,1790000.0,1.17
2022-11-22,74094.1,72230.1,74746.5,72136.9,2280000.0,2.05
2022-11-23,74000.9,74094.1,74280.5,72975.7,773100.0,-0.13
2022-11-24,75678.5,73628.1,75678.5,73534.9,2880000.0,2.27
2022-11-25,76610.5,75771.7,77076.5,75492.1,2600000.0,1.23
2022-11-28,76144.5,76424.1,77728.9,76144.5,2300000.0,-0.61
2022-11-29,77356.1,75771.7,77635.7,75026.1,2400000.0,1.59
2022-11-30,77169.7,77356.1,77356.1,75958.1,2000000.0,-0.24
2022-12-01,76796.9,76051.3,77262.9,76051.3,2220000.0,-0.48
2022-12-02,78288.1,76703.7,78288.1,76424.1,2520000.0,1.94
2022-12-05,79220.1,78381.3,79779.3,78381.3,2070000.0,1.19
2022-12-06,76890.1,79220.1,79313.3,76890.1,1400000.0,-2.94
2022-12-07,76890.1,77356.1,78567.7,76237.7,1840000.0,0.0
2022-12-08,75492.1,77356.1,78288.1,75492.1,1600000.0,-1.82
2022-12-09,74560.1,75492.1,76237.7,74560.1,2410000.0,-1.23
2022-12-12,73162.1,74839.7,76330.9,73068.9,3140000.0,-1.87
2022-12-13,72696.1,73255.3,74000.9,71950.5,3610000.0,-0.64
2022-12-14,72230.1,74000.9,74000.9,72230.1,3520000.0,-0.64
2022-12-15,72323.3,72230.1,73814.5,72043.7,2600000.0,0.13
2022-12-16,72696.1,72416.5,73441.7,72323.3,3000000.0,0.52
2022-12-19,71764.1,73162.1,73162.1,71764.1,2420000.0,-1.28
2022-12-20,73348.5,72043.7,74280.5,71670.9,3030000.0,2.21
2022-12-21,74280.5,74280.5,75119.3,74094.1,2310000.0,1.27
2022-12-22,73047.3,75229.2,75418.9,73047.3,1590000.0,-1.66
2022-12-23,72288.3,73142.1,74185.7,72288.3,1560000.0,-1.04
2022-12-26,72098.6,72478.1,73616.5,72003.7,1660000.0,-0.26
2022-12-27,72667.8,72857.5,73995.9,72098.6,1590000.0,0.79
2022-12-28,73047.3,72762.7,73995.9,72667.8,1190000.0,0.52
2022-12-29,73047.3,73426.7,74185.7,73047.3,1330000.0,0.0
2022-12-30,72193.5,73995.9,73995.9,72193.5,1200000.0,-1.17
2023-01-03,74470.3,72572.9,74470.3,72288.3,1500000.0,3.15
2023-01-04,75229.2,74660.0,75229.2,74565.1,1090000.0,1.02
2023-01-05,77031.7,75229.2,77221.4,74944.6,2470000.0,2.4
2023-01-06,75703.5,76841.9,77031.7,75513.8,1270000.0,-1.72
2023-01-09,76557.3,75798.4,76557.3,75513.8,948300.0,1.13
2023-01-10,76841.9,76747.1,77316.3,76462.5,1200000.0,0.37
2023-01-11,75324.1,76841.9,77411.1,75324.1,1530000.0,-1.98
2023-01-12,75893.3,75798.4,76083.0,75229.2,684900.0,0.76
2023-01-13,76462.5,76083.0,76936.8,75988.1,1450000.0,0.75
2023-01-16,75324.1,76462.5,76652.2,75324.1,654700.0,-1.49
2023-01-17,76747.1,76083.0,76841.9,75324.1,1670000.0,1.89
2023-01-18,77126.5,76747.1,77316.3,76557.3,1300000.0,0.49
2023-01-19,77126.5,76652.2,77316.3,75893.3,2630000.0,0.0
2023-01-27,75893.3,77221.4,77695.7,75513.8,2330000.0,-1.6
2023-01-30,75324.1,75893.3,75893.3,75324.1,1610000.0,-0.75
2023-01-31,73142.1,75134.3,75418.9,72952.4,4820000.0,-2.9
2023-02-01,73237.0,73711.3,73806.2,72952.4,1810000.0,0.13
2023-02-02,72762.7,73426.7,73521.6,72762.7,1490000.0,-0.65
2023-02-03,72098.6,73047.3,73142.1,72003.7,1860000.0,-0.91
2023-02-06,73426.7,72003.7,73521.6,72003.7,1910000.0,1.84
2023-02-07,72193.5,73616.5,73616.5,72193.5,1270000.0,-1.68
2023-02-08,71908.9,72288.3,72667.8,71814.0,1550000.0,-0.39
2023-02-09,71149.9,71908.9,72098.6,71149.9,1590000.0,-1.06
2023-02-10,72003.7,71149.9,72003.7,71149.9,1240000.0,1.2
2023-02-13,71434.5,72003.7,72003.7,70296.1,1570000.0,-0.79
2023-02-14,70865.3,71434.5,71814.0,70580.7,1070000.0,-0.8
2023-02-15,72098.6,70865.3,72098.6,70580.7,1440000.0,1.74
2023-02-16,72572.9,72098.6,72572.9,71719.1,691300.0,0.66
2023-02-17,72098.6,72193.5,72478.1,71434.5,777000.0,-0.65
2023-02-20,73521.6,72098.6,73521.6,71624.3,1390000.0,1.97
2023-02-21,73237.0,73521.6,73616.5,72762.7,888300.0,-0.39
2023-02-22,71624.3,72383.2,72762.7,71624.3,1300000.0,-2.2
2023-02-23,71814.0,71624.3,72952.4,70580.7,2330000.0,0.26
2023-02-24,70865.3,71814.0,72098.6,70675.6,1680000.0,-1.32
2023-02-27,71339.7,70865.3,72003.7,70201.3,1110000.0,0.67
2023-02-28,71624.3,71624.3,72003.7,71244.8,1030000.0,0.4
2023-03-01,72952.4,71244.8,73047.3,71149.9,1640000.0,1.85
2023-03-02,72572.9,72952.4,72952.4,72193.5,1090000.0,-0.52
2023-03-03,72098.6,71149.9,72857.5,71149.9,704200.0,-0.65
2023-03-06,71149.9,72098.6,72667.8,71149.9,891800.0,-1.32
2023-03-07,71908.9,72003.7,72288.3,71624.3,1170000.0,1.07
2023-03-08,72572.9,71339.7,72572.9,71149.9,1240000.0,0.92
2023-03-09,72572.9,72288.3,73142.1,72288.3,1390000.0,0.0
2023-03-10,72952.4,72572.9,73237.0,72193.5,1430000.0,0.52
2023-03-13,72952.4,72857.5,73142.1,72667.8,1820000.0,0.0
2023-03-14,72667.8,72383.2,72952.4,71719.1,1740000.0,-0.39
2023-03-15,73142.1,72667.8,73331.9,72572.9,1960000.0,0.65
2023-03-16,72478.1,73047.3,73142.1,72003.7,1530000.0,-0.91
2023-03-17,70675.6,72478.1,72478.1,70675.6,2430000.0,-2.49
2023-03-20,70485.9,71149.9,71149.9,70296.1,1610000.0,-0.27
2023-03-21,70580.7,70580.7,71244.8,70391.0,1350000.0,0.13
2023-03-22,70580.7,70770.5,70865.3,70580.7,900200.0,0.0
2023-03-23,71434.5,70485.9,71434.5,70201.3,1290000.0,1.21
2023-03-24,71149.9,71149.9,71624.3,70960.2,932300.0,-0.4
2023-03-27,70770.5,71149.9,71149.9,70485.9,1370000.0,-0.53
2023-03-28,70580.7,70675.6,71434.5,70580.7,1650000.0,-0.27
2023-03-29,71055.1,70865.3,71055.1,70580.7,907400.0,0.67
2023-03-30,71149.9,70865.3,71529.4,70770.5,838700.0,0.13
2023-03-31,70580.7,71149.9,71529.4,70580.7,1080000.0,-0.8
2023-04-03,70580.7,70770.5,71055.1,70391.0,850600.0,0.0
2023-04-04,70391.0,70580.7,70675.6,70391.0,1820000.0,-0.27
2023-04-05,70675.6,70391.0,70960.2,70296.1,963400.0,0.4
2023-04-06,70485.9,70580.7,70770.5,70485.9,905600.0,-0.27
2023-04-07,70865.3,70580.7,70865.3,70485.9,794400.0,0.54
2023-04-10,70580.7,70865.3,70865.3,70580.7,832700.0,-0.4
2023-04-11,70580.7,70485.9,70675.6,70296.1,782800.0,0.0
2023-04-12,70485.9,70580.7,70580.7,70201.3,979100.0,-0.13
2023-04-13,69726.9,70485.9,70580.7,69726.9,889600.0,-1.08
2023-04-14,69062.9,69821.8,69916.7,69062.9,1290000.0,-0.95
2023-04-17,68019.3,69062.9,69157.7,68019.3,1370000.0,-1.51
2023-04-18,69252.6,68114.2,69252.6,68114.2,931800.0,1.81
2023-04-19,68303.9,69347.5,69347.5,68303.9,816300.0,-1.37
2023-04-20,68209.1,68398.8,68873.1,68114.2,822300.0,-0.14
2023-04-21,67260.4,68303.9,68303.9,67165.5,1110000.0,-1.39
2023-04-24,66880.9,67355.3,67450.1,66596.3,1130000.0,-0.56
2023-04-25,66311.7,66880.9,67734.7,66216.9,1370000.0,-0.85
2023-04-26,67355.3,66406.6,67355.3,66406.6,941600.0,1.57
2023-04-27,65932.3,67355.3,67355.3,65932.3,1370000.0,-2.11
2023-04-28,66406.6,66216.9,66596.3,66122.0,1120000.0,0.72
2023-05-04,65078.5,66406.6,66406.6,64888.7,2660000.0,-2.0
2023-05-05,65268.2,65078.5,65647.7,65078.5,712200.0,0.29
2023-05-08,66786.1,65457.9,66786.1,65457.9,1230000.0,2.33
2023-05-09,67070.7,67165.5,67355.3,66880.9,871300.0,0.43
2023-05-10,66880.9,67165.5,67450.1,66880.9,951600.0,-0.28
2023-05-11,66406.6,66880.9,67260.4,66406.6,447300.0,-0.71
2023-05-12,66027.1,66786.1,66786.1,65932.3,1210000.0,-0.57
2023-05-15,65457.9,66311.7,66311.7,65457.9,1540000.0,-0.86
2023-05-16,66122.0,65457.9,66122.0,65457.9,1380000.0,1.01
2023-05-17,65457.9,66122.0,66122.0,65268.2,1870000.0,-1.0
2023-05-18,65647.7,65457.9,66406.6,64983.6,2500000.0,0.29
2023-05-19,65078.5,65837.4,65932.3,65078.5,1200000.0,-0.87
2023-05-22,64699.0,65173.3,65457.9,64699.0,1700000.0,-0.58
2023-05-23,63560.6,64509.3,64888.7,63560.6,2940000.0,-1.76
2023-05-24,62896.5,63655.5,63940.1,62706.8,2350000.0,-1.04
2023-05-25,63655.5,62801.7,64034.9,62611.9,1310000.0,1.21
2023-05-26,63655.5,63940.1,64509.3,63655.5,904500.0,0.0
2023-05-29,63655.5,63845.2,64224.7,63655.5,1040000.0,0.0
2023-05-30,63086.3,63655.5,63940.1,63086.3,1770000.0,-0.89
2023-05-31,62706.8,63370.9,63370.9,62706.8,1470000.0,-0.6
2023-06-01,62706.8,62706.8,63086.3,62611.9,1210000.0,0.0
2023-06-02,62517.1,62801.7,62896.5,62137.6,2970000.0,-0.3
2023-06-05,63086.3,63086.3,63750.3,62801.7,3320000.0,0.91
2023-06-06,62991.4,63465.7,63465.7,62611.9,3420000.0,-0.15
2023-06-07,62801.7,63086.3,63276.0,62611.9,3720000.0,-0.3
2023-06-08,62137.6,63086.3,63086.3,62137.6,5040000.0,-1.06
2023-06-09,62422.2,62232.5,63086.3,62137.6,2080000.0,0.46
2023-06-12,64414.4,62611.9,64509.3,62611.9,5450000.0,3.19
2023-06-13,64129.8,64604.1,64793.9,64034.9,4940000.0,-0.44
2023-06-14,63655.5,64224.7,64699.0,63655.5,4910000.0,-0.74
2023-06-15,62896.5,63845.2,63940.1,62801.7,4690000.0,-1.19
2023-06-16,62706.8,63086.3,63181.1,62611.9,5990000.0,-0.3
2023-06-19,62422.2,62896.5,63181.1,62232.5,3280000.0,-0.45
2023-06-20,62137.6,62517.1,62517.1,62137.6,2960000.0,-0.46
2023-06-21,62896.5,62232.5,62896.5,62137.6,3490000.0,1.22
2023-06-22,63465.7,63086.3,63845.2,62896.5,5610000.0,0.9
2023-06-23,65552.8,63560.6,65932.3,63560.6,11960000.0,3.29
2023-06-26,66975.8,65742.5,67070.7,64793.9,10740000.0,2.17
2023-06-27,66880.9,67165.5,67165.5,66027.1,5980000.0,-0.14
2023-06-28,66975.8,66880.9,67260.4,66122.0,6150000.0,0.14
2023-06-29,68209.1,66975.8,68683.4,66501.5,7700000.0,1.84
2023-06-30,67355.3,68209.1,68303.9,67165.5,3650000.0,-1.25
2023-07-03,67070.7,67450.1,67734.7,66691.2,3190000.0,-0.42
2023-07-04,66975.8,66880.9,67545.0,66501.5,4780000.0,-0.14
2023-07-05,66216.9,67165.5,67165.5,66027.1,6660000.0,-1.13
2023-07-06,66880.9,66311.7,67070.7,66216.9,7630000.0,1.0
2023-07-07,67260.4,67070.7,67545.0,66786.1,5780000.0,0.57
2023-07-10,68398.8,67734.7,68968.0,67545.0,6170000.0,1.69
2023-07-11,69062.9,68398.8,69632.1,68019.3,5700000.0,0.97
2023-07-12,69726.9,69157.7,69726.9,68873.1,4200000.0,0.96
2023-07-13,69347.5,69632.1,70011.5,69157.7,3780000.0,-0.54
2023-07-14,69537.2,69442.3,69632.1,68398.8,5210000.0,0.27
2023-07-17,68588.5,69252.6,69821.8,68493.7,3920000.0,-1.36
2023-07-18,68683.4,68778.3,68873.1,68493.7,2930000.0,0.14
2023-07-19,68873.1,68778.3,69252.6,68683.4,2950000.0,0.28
2023-07-20,68873.1,68873.1,69062.9,68588.5,2600000.0,0.0
2023-07-21,69726.9,68873.1,69726.9,68778.3,3340000.0,1.24
2023-07-24,69821.8,69726.9,70201.3,69537.2,2540000.0,0.14
2023-07-25,70675.6,69821.8,70865.3,69347.5,4250000.0,1.22
2023-07-26,71149.9,70580.7,71339.7,70485.9,3190000.0,0.67
2023-07-27,71814.0,71149.9,71908.9,70960.2,4180000.0,0.93
2023-07-28,73426.7,71908.9,73711.3,71719.1,5470000.0,2.25
2023-07-31,73995.9,73331.9,74375.4,73237.0,3360000.0,0.78
2023-08-01,72098.6,73995.9,73995.9,72098.6,5730000.0,-2.56
2023-08-02,72193.5,72098.6,72572.9,71434.5,2680000.0,0.13
2023-08-03,71146.2,72616.1,72616.1,71146.2,2920000.0,-1.45
2023-08-04,71538.2,71048.2,71538.2,70558.2,3170000.0,0.55
2023-08-07,73400.1,71440.2,73400.1,70852.2,4320000.0,2.6
2023-08-08,73008.1,73204.1,73400.1,72420.1,3430000.0,-0.53
2023-08-09,71636.2,73008.1,73008.1,71342.2,3710000.0,-1.88
2023-08-10,71636.2,71636.2,72518.1,71440.2,2730000.0,0.0
2023-08-11,72028.2,71636.2,72028.2,70950.2,2180000.0,0.55
2023-08-14,71930.2,71930.2,72028.2,71048.2,3070000.0,-0.14
2023-08-15,71342.2,71440.2,71930.2,71244.2,2220000.0,-0.82
2023-08-16,71636.2,71342.2,72028.2,71048.2,2080000.0,0.41
2023-08-17,72126.2,71636.2,73008.1,71440.2,4580000.0,0.68
2023-08-18,71832.2,72028.2,73302.1,70656.2,7110000.0,-0.41
2023-08-21,71440.2,71244.2,72322.1,71244.2,3060000.0,-0.55
2023-08-22,71244.2,71734.2,71734.2,69676.2,3080000.0,-0.27
2023-08-23,72028.2,70950.2,72126.2,70166.2,3070000.0,1.1
2023-08-24,73204.1,72028.2,73400.1,71538.2,4420000.0,1.63
2023-08-25,73400.1,73792.1,73792.1,72812.1,2750000.0,0.27
2023-08-28,76340.0,73498.1,76536.0,73498.1,5470000.0,4.01
2023-08-29,75850.1,75948.1,76046.0,74674.1,4200000.0,-0.64
2023-08-30,76242.0,75458.1,76928.0,74968.1,2660000.0,0.52
2023-08-31,76242.0,75948.1,77320.0,75556.1,3840000.0,0.0
2023-09-05,78496.0,76928.0,78888.0,76536.0,6840000.0,2.96
2023-09-06,78398.0,78496.0,78496.0,77908.0,2280000.0,-0.12
2023-09-07,77908.0,78300.0,78398.0,77026.0,3530000.0,-0.63
2023-09-08,78398.0,77614.0,78496.0,77516.0,2770000.0,0.63
2023-09-11,77908.0,78398.0,79476.0,76046.0,4230000.0,-0.63
2023-09-12,78692.0,77418.0,79084.0,76732.0,2670000.0,1.01
2023-09-13,77516.0,78006.0,78692.0,77124.0,2510000.0,-1.49
2023-09-14,77810.0,76928.0,78398.0,76830.0,2480000.0,0.38
2023-09-15,77908.0,77810.0,79574.0,77418.0,5610000.0,0.13
2023-09-18,77320.0,77516.0,78202.0,77124.0,1320000.0,-0.75
2023-09-19,77320.0,76928.0,77320.0,75850.1,2570000.0,0.0
2023-09-20,76732.0,76830.0,77222.0,76438.0,1840000.0,-0.76
2023-09-21,76438.0,76536.0,76732.0,75752.1,2540000.0,-0.38
2023-09-22,75948.1,75556.1,76732.0,74282.1,4240000.0,-0.64
2023-09-25,76046.0,75654.1,76928.0,75164.1,2760000.0,0.13
2023-09-26,74576.1,76046.0,76438.0,74478.1,2530000.0,-1.93
2023-09-27,75066.1,74772.1,75066.1,73302.1,2270000.0,0.66
2023-09-28,73302.1,74576.1,74870.1,73302.1,1890000.0,-2.35
2023-09-29,72714.1,73498.1,74870.1,72714.1,1400000.0,-0.8
2023-10-02,74086.1,72714.1,74086.1,72714.1,1160000.0,1.89
2023-10-03,72518.1,73106.1,73596.1,72420.1,1990000.0,-2.12
2023-10-04,72910.1,72126.2,73106.1,71930.2,1080000.0,0.54
2023-10-05,71244.2,72616.1,72910.1,71244.2,2570000.0,-2.28
2023-10-06,72714.1,71244.2,72714.1,71146.2,1230000.0,2.06
2023-10-09,72224.1,72518.1,72616.1,72126.2,830900.0,-0.67
2023-10-10,72910.1,72812.1,73498.1,72518.1,1020000.0,0.95
2023-10-11,72910.1,73106.1,73302.1,72518.1,1130000.0,0.0
2023-10-12,73988.1,73008.1,74380.1,73008.1,2530000.0,1.48
2023-10-13,74282.1,73890.1,74772.1,73498.1,1490000.0,0.4
2023-10-16,73694.1,73596.1,74282.1,73204.1,1340000.0,-0.79
2023-10-17,73302.1,73792.1,74576.1,73302.1,1420000.0,-0.53
2023-10-18,72420.1,73302.1,73302.1,70950.2,2570000.0,-1.2
2023-10-19,69970.2,71930.2,71930.2,69480.2,3900000.0,-3.38
2023-10-20,70852.2,69872.2,71048.2,68794.2,2370000.0,1.26
2023-10-23,68794.2,70264.2,70558.2,68696.2,2730000.0,-2.9
2023-10-24,68892.2,68794.2,69382.2,68696.2,1100000.0,0.14
2023-10-25,67618.3,68892.2,69382.2,67618.3,2420000.0,-1.85
2023-10-26,65658.3,67128.3,67226.3,64580.3,5200000.0,-2.9
2023-10-27,66638.3,65952.3,66638.3,65266.3,1810000.0,1.49
2023-10-30,66246.3,66540.3,66638.3,65756.3,1050000.0,-0.59
2023-10-31,66638.3,66540.3,68108.3,66246.3,2180000.0,0.59
2023-11-01,68990.2,67618.3,69088.2,66540.3,2340000.0,3.53
2023-11-02,69480.2,69088.2,69480.2,68402.2,2390000.0,0.71
2023-11-03,68598.2,69480.2,69480.2,68402.2,1690000.0,-1.27
2023-11-06,69578.2,68794.2,70068.2,68696.2,1140000.0,1.43
2023-11-07,69382.2,69088.2,69382.2,68402.2,1470000.0,-0.28
2023-11-08,69970.2,69382.2,70068.2,68402.2,2340000.0,0.85
2023-11-09,69284.2,70166.2,70656.2,69284.2,3420000.0,-0.98
2023-11-10,68206.3,69382.2,69382.2,68206.3,2830000.0,-1.56
2023-11-13,67324.3,68304.2,68598.2,67226.3,1730000.0,-1.29
2023-11-14,67520.3,67618.3,68010.3,66834.3,3000000.0,0.29
2023-11-15,69284.2,68598.2,70362.2,68598.2,3950000.0,2.61
2023-11-16,68892.2,69186.2,69872.2,68500.2,2340000.0,-0.57
2023-11-17,68598.2,69578.2,69676.2,67814.3,2340000.0,-0.43
2023-11-20,67912.3,67814.3,68500.2,67618.3,1770000.0,-1.0
2023-11-21,68108.3,68010.3,68402.2,67520.3,2960000.0,0.29
2023-11-22,68010.3,68108.3,68794.2,67618.3,1300000.0,-0.14
2023-11-23,67324.3,68402.2,68500.2,67324.3,1620000.0,-1.01
2023-11-24,66932.3,67226.3,67520.3,66246.3,3130000.0,-0.58
2023-11-27,66736.3,66932.3,67030.3,66540.3,1330000.0,-0.29
2023-11-28,67128.3,66736.3,67128.3,66148.3,1780000.0,0.59
2023-11-29,67030.3,67128.3,67422.3,66834.3,1260000.0,-0.15
2023-11-30,66050.3,67030.3,67324.3,66050.3,2580000.0,-1.46
2023-12-01,67030.3,66638.3,67128.3,66344.3,1390000.0,1.48
2023-12-04,67422.3,67128.3,68108.3,67030.3,3010000.0,0.58
2023-12-05,66736.3,67422.3,67618.3,66638.3,2300000.0,-1.02
2023-12-06,67128.3,66736.3,67226.3,66736.3,1610000.0,0.59
2023-12-07,67030.3,67422.3,67422.3,66148.3,3870000.0,-0.15
2023-12-08,67618.3,67030.3,67912.3,66638.3,3730000.0,0.88
2023-12-11,68598.2,69088.2,69088.2,68500.2,4730000.0,1.45
2023-12-12,68010.3,68598.2,68696.2,67618.3,2790000.0,-0.86
2023-12-13,66834.3,68206.3,68304.2,66736.3,4510000.0,-1.73
2023-12-14,67030.3,67030.3,67520.3,66834.3,1460000.0,0.29
2023-12-15,66736.3,67128.3,67226.3,66736.3,3740000.0,-0.44
2023-12-18,65658.3,66736.3,66834.3,65658.3,3510000.0,-1.62
2023-12-19,65658.3,65756.3,66050.3,64972.3,3060000.0,0.0
2023-12-20,66736.3,65658.3,66834.3,65658.3,2600000.0,1.64
2023-12-21,66442.3,66540.3,66932.3,66442.3,2590000.0,-0.44
2023-12-22,66246.3,66442.3,66736.3,66148.3,2150000.0,-0.29
2023-12-25,66540.3,66246.3,67324.3,66246.3,2670000.0,0.44
2023-12-26,66638.3,66932.3,67128.3,66638.3,1980000.0,0.15
2023-12-27,66638.3,67131.9,67329.4,66638.3,1630000.0,0.0
2023-12-28,67625.5,66638.3,67625.5,66638.3,2410000.0,1.48
2023-12-29,66737.0,67823.0,67823.0,66737.0,1950000.0,-1.31
2024-01-02,67428.1,67329.4,67625.5,67033.2,2140000.0,1.04
2024-01-03,68119.1,67526.8,68119.1,67131.9,1890000.0,1.02
2024-01-04,68119.1,68217.9,68612.8,68119.1,3400000.0,0.0
2024-01-05,67921.7,68415.3,68415.3,67625.5,1480000.0,-0.29
2024-01-08,67329.4,68119.1,68217.9,67329.4,2400000.0,-0.87
2024-01-09,67230.6,67329.4,67625.5,67131.9,2460000.0,-0.15
2024-01-10,66638.3,67230.6,67230.6,66539.6,3010000.0,-0.88
2024-01-11,67033.2,66638.3,67625.5,66638.3,2080000.0,0.59
2024-01-12,66342.1,66737.0,67033.2,66144.7,3280000.0,-1.03
2024-01-15,66144.7,66342.1,66638.3,66144.7,2230000.0,-0.3
2024-01-16,66539.6,66144.7,66539.6,65848.5,2070000.0,0.6
2024-01-17,66243.4,66638.3,67033.2,66144.7,1830000.0,-0.45
